sentence,aspect,category,domain,type
أنا جديد نسبيًا في المنطقة وجربت Pick a Bgel في اليوم الثاني وشعرت بخيبة أمل مع الخدمة واعتقدت أن الطعام كان مبالغًا فيه وعلى الجانب باهظ الثمن.,الخدمة | الطعام | الطعام,service general | food prices | food quality,restaurant,explicit | explicit | explicit
بمجرد أن تخطو إلى كوزيت، ستجد نفسك بشكل عجيب في مقهى باريسي صغير يقع بعيدًا عن الطريق المزدحم.,كوزيت,ambience general,restaurant,explicit
لقد كانت مفاجأة سارة بالنسبة لي.,NULL,restaurant general,restaurant,implicit
رائع الجو,الجو,ambience general,restaurant,explicit
كان الأرز رديء الجودة وتم طهيه بشكل سيئ للغاية حتى أصبح قاسيًا.,الأرز | الأرز | الأرز,food quality | food quality | food quality,restaurant,explicit | explicit | explicit
سوف نعود عدة مرات لهذه الواحة في وسط المدينة.,NULL,restaurant general,restaurant,implicit
بالنسبة لـ مطعم يتمتع بسمعة طيبة وعادة ما يكون مزدحمًا للغاية، لم يكن هناك سبب لهذا الافتقار إلى الذكاء خدمة العملاء.,مطعم | خدمة العملاء,restaurant miscellaneous | service general,restaurant,explicit | explicit
أوصي به بشدة للمناسبات الخاصة - فهو يوفر مكانًا حميميًا الإعداد ولطيفًا الخدمة.,الإعداد | الخدمة | NULL,ambience general | service general | restaurant miscellaneous,restaurant,explicit | explicit | implicit
يمكن أن يصبح هذا أحد مؤسسات الأطعمة الإيطالية في نيويورك.,NULL,restaurant general,restaurant,implicit
أعتقد أنني تناولت بعضًا من أفضل وجبات حياتي في ميناو.,وجبات,food quality,restaurant,explicit
كان الدخول إلى Casa La Femme الليلة الماضية تجربة حقيقية لا مثيل لها في نيويورك!,Casa La Femme,restaurant general,restaurant,explicit
يوجد الكثير من التنوع حتى بالنسبة للأشخاص الذين يتناولون الطعام النباتي مثلي.,NULL,food style_options,restaurant,implicit
لقد كانت جيدة حقًا بيتزا.,بيتزا,food quality,restaurant,explicit
في يوم حار كان من الرائع التوقف والاستمتاع بالغداء.,NULL | NULL,restaurant general | restaurant general,restaurant,implicit | implicit
هذا هو المطعم الأكثر روعة مطعم في مدينة نيويورك بأكملها، وليس فقط في بروكلين ...,مطعم,restaurant general,restaurant,explicit
لقد تجاوز هذا المكان الصغير المكان توقعاتي بالتأكيد ومن المؤكد أنك تحصل على الكثير الطعام مقابل أموالك.,الطعام | المكان | الطعام,food style_options | restaurant general | food prices,restaurant,explicit | explicit | explicit
في الصيف - تناول الطعام في الخارج على التراس (ميزة أخرى رائعة في Suan) !!!,التراس,ambience general,restaurant,explicit
المكان عبارة عن BISTRO مما يعني: بسيط أطباق والنبيذ يقدم بكفاءة في جو صاخب.,أطباق | NULL | جو,food style_options | service general | ambience general,restaurant,explicit | implicit | explicit
كنت أزور مدينة نيويورك مع صديق واكتشفنا هذا المكان الدافئ والجذاب مطعم.,مطعم,ambience general,restaurant,explicit
كان العشاء جيدًا، ولا يوجد شيء أرغب في تناوله مرة أخرى.,العشاء,food quality,restaurant,explicit
لقد فوجئت أنا وصديقي من ميلانو بسرور عندما وصلنا وكان الجميع يتحدثون الإيطالية.,NULL,restaurant miscellaneous,restaurant,implicit
لقد طلبنا بعض الأطباق الجانبية التي اعترف النادل بعدها أنه نسي أن يضع هذا الجزء من طلبنا.,النادل,service general,restaurant,explicit
وأيضًا، لأنه رقيق جدًا، فإنه يبرد بسرعة كبيرة ولا يكون مُشبِعًا.,NULL | NULL,food quality | food style_options,restaurant,implicit | implicit
كان الجمبري سكامبي ممتازًا و المقبلات كانت وفيرة.,الجمبري سكامبي | المقبلات,food quality | food style_options,restaurant,explicit | explicit
فطيرة الدجاج استثنائية، وبرجر الجبن ضخم ولذيذ، والخدمة احترافية ودافئة.,فطيرة الدجاج | برجر الجبن | برجر الجبن | الخدمة | الخدمة,food quality | food style_options | food quality | service general | service general,restaurant,explicit | explicit | explicit | explicit | explicit
بعض الأناناس المغطى بطبقة من نوع ما وبعض فطيرة الكمثرى غير مثيرة للإعجاب على الإطلاق.,NULL | NULL,food style_options | food quality,restaurant,implicit | implicit
وفر على نفسك الوقت والمتاعب وتخطي هذا الأمر!,NULL,restaurant general,restaurant,implicit
كان الطعام أصيلاً.,الطعام,food quality,restaurant,explicit
لقد كان رخيصًا جدًا أيضًا.,NULL,restaurant prices,restaurant,implicit
اعتقدنا أن الحلوى ستكون أفضل، خطأ!,الحلوى,food quality,restaurant,explicit
السوشي مذهل! ! !,السوشي,food quality,restaurant,explicit
الخدمة كانت جيدة و الطعام رائع.,الخدمة | الطعام,service general | food quality,restaurant,explicit | explicit
يجب عليك تجربة مقبلات الجمبري .,مقبلات الجمبري,food quality,restaurant,explicit
قال زوجي إنه كان بإمكانه تناول المزيد، وكانت الحصة جيدة بالنسبة لي، حتى أنه صاح قائلاً إن بطاطس مقلية كانت الأفضل التي تناولها على الإطلاق.,NULL | الحصة | بطاطس مقلية,food style_options | food style_options | food quality,restaurant,implicit | explicit | explicit
لمدة 7 سنوات قاموا بإخراج ألذ وأشهى طعام وحافظوا عليه بهذه الطريقة ...,طعام,food quality,restaurant,explicit
كان بلح البحر رائعًا وكذلك الحلوى ... بالتأكيد سأعود قريبًا جدًا.,بلح البحر | الحلوى | NULL,food quality | food quality | restaurant general,restaurant,explicit | explicit | implicit
تبدأ الأسعار فوق المتوسط قليلاً النبيذ من 70 دولارًا أمريكيًا أو أكثر مع وجود مجموعة مختارة واحدة فقط مدرجة بسعر 30 دولارًا أمريكيًا أو أكثر.,النبيذ | النبيذ,drinks quality | drinks prices,restaurant,explicit | explicit
لم يكن هناك صنبور بيرة في ذلك المساء، وهو أمر مخيب للآمال.,بيرة,drinks style_options,restaurant,explicit
يجب أن يكون هذا أحد المطاعم الأكثر تقديرًا في بروكلين.,NULL,restaurant general,restaurant,implicit
قبعات لـ الشيف .,الشيف,food quality,restaurant,explicit
الحب الدي لا,الدي لا,restaurant general,restaurant,explicit
نعم، (المكان) أنيق وجميل، ولكنهم بالتأكيد يستهدفون الأشخاص الذين يبحثون عن طعام صحي للغاية وليس الشخص العادي الذي يريد أن يفعل كل شيء من حين لآخر.,المكان | المكان | المكان,ambience general | ambience general | restaurant prices,restaurant,explicit | explicit | explicit
كان المحار المخبوز والأخطبوط الذي شاركناه كمقبلات هو الأفضل الذي تناولناه على الإطلاق !!,المحار المخبوز والأخطبوط,food quality,restaurant,explicit
