sentence,aspect,category,domain,type
لقد أحببنا هذا الفندق لقد أقمت في Estherea مع زوجي وابنتي (التي كانت تبلغ من العمر 9 أشهر في ذلك الوقت) في ديسمبر 2005.,الفندق | Estherea,hotel general | hotel general,hotel,explicit | explicit
يقع بالقرب من منطقة التسوق الرئيسية وعلى بعد حوالي 10 - 15 دقيقة سيرًا على الأقدام من الساحة الرئيسية ومنطقة المطاعم الرئيسية.,NULL | NULL,location general | location general,hotel,implicit | implicit
الموقع الموجود مباشرة في شارع رامبلاس لا يُضاهى والخدمة كانت منتبهة ومهتمة.,الموقع | الخدمة | الخدمة,location general | service general | service general,hotel,explicit | explicit | explicit
تعليقات على سحر نيري الخفي على Tripadvisor,NULL,NULL,hotel,implicit
باختصار، وممتاز يقع وعظيم، وإن كانت إقامته عادية.,يقع,location general,hotel,explicit
سكن لائق .,NULL,hotel general,hotel,implicit
لن أتردد في التوصية بالديلان خاصة أنه لا يوجد الكثير من الخيارات في أمستردام للفنادق المميزة والأنيقة.,NULL,NULL,hotel,implicit
عائلة داعمة - مثل الموظفين,الموظفين,service general,hotel,explicit
ينبغي على جوناثان ليكلاير أن يكتب دليلاً لكيفية الحجز لجميع مديري الفنادق حول العالم.,NULL,NULL,hotel,implicit
جيد جدًا الإفطار .,الإفطار,food_drinks quality,hotel,explicit
جودة هادئة وجميلة فندق,فندق | فندق,hotel general | hotel quality,hotel,explicit | explicit
رائع الموقع والأجواء.,الموقع | NULL,location general | hotel comfort,hotel,explicit | implicit
أنا,NULL,NULL,hotel,implicit
رائع الفندق كان الطعام جيدًا، وفيرًا، شيء واحد عن المساعدة . . . . .,الفندق | الفندق,hotel general | food_drinks quality,hotel,explicit | explicit
أوصي بشدة بهذا الفندق.,الفندق,hotel general,hotel,explicit
على أقل تقدير، كان ينبغي أن أحصل على تعويض مقابل استخدامي لمقهى الإنترنت الذي يقع على بعد بضعة شوارع من هنا.,NULL,NULL,hotel,implicit
لذيذ جداً بوفيه إفطار .,بوفيه إفطار,food_drinks quality,hotel,explicit
ناس عظيمة !!,NULL,service general,hotel,implicit
مخيب للآمال فندق من نوع رجال الأعمال يقع بالقرب من محطة سانتس، ومريح للوصول إلى المطار ومحطة المترو للوصول إلى المعالم السياحية في برشلونة.,NULL,NULL,hotel,implicit
كان الحمام صغيرًا بعض الشيء، ولكن كان من الجيد أن يكون به ثلاجة وميكروويف وحتى آلة صنع القهوة.,الحمام | NULL,rooms design_features | room_amenities general,hotel,explicit | implicit
كان العيب الوحيد هو أن الغرف كانت دافئة بشكل غير مريح وكانت الطريقة الوحيدة للتبريد هي فتح النافذة التي سمحت للأسف بدخول الضوضاء من شارع مزدحم للغاية.,الغرف,rooms comfort,hotel,explicit
الكوكيز المجانية في الليل لذيذة!,NULL | NULL,food_drinks prices | food_drinks style_options,hotel,implicit | implicit
كانت غرفتنا غرفة في البرج الشمالي هادئة ومريحة ولكن كان بها بعض العيوب - الحمام غرفة رث وأساسي.,حمام | حمام | حمام | حمام,rooms comfort | rooms comfort | rooms design_features | rooms design_features,hotel,explicit | explicit | explicit | explicit
تحتوي على غرف جميلة ومريحة مثل الخطمي أسرة وحمام رخامي غرف.,غرف | أسرة | وحمام,rooms general | rooms comfort | rooms quality,hotel,explicit | explicit | explicit
الغرف صغيرة بعض الشيء! الموظفون جذابون للغاية ولطيفون ومفيدون حقًا.,الغرف | الموظفون | الموظفون | الموظفون,rooms design_features | service general | service general | service general,hotel,explicit | explicit | explicit | explicit
لقد استمتعنا بإقامتنا هناك وسوف نذهب إلى هناك مرة أخرى بالتأكيد بنسبة 100٪!,NULL,hotel general,hotel,implicit
لقد شعرنا أنه في هذا الفندق كل شيء مصنوع بحيث يشعر العميل بالراحة.,الفندق,hotel general,hotel,explicit
رائع فندق، لا بار القرد,فندق | بار القرد,hotel general | facilities general,hotel,explicit | explicit
اعتقدت أنه يستحق المال.,NULL,hotel prices,hotel,implicit
قيمة رائعة مقابل المال.,NULL,hotel quality,hotel,implicit
ممتاز!,NULL,NULL,hotel,implicit
لقد حصلنا على خدمة جيدة جدًا خدمة وسوف نعود بالتأكيد إلى هناك مرة أخرى إذا عدنا إلى بوسطن.,خدمة | NULL,service general | hotel general,hotel,explicit | implicit
وجبة الإفطار ليست على مستوى البقية، ولكن هذه عيب صغير.,وجبة الإفطار,food_drinks quality,hotel,explicit
ليست أخبارًا جيدة بالنسبة لبناتنا، اللواتي كن حريصات على السباحة بعد الرحلة!,NULL,NULL,hotel,implicit
سأبقى هناك مرة أخرى .,NULL,hotel general,hotel,implicit
ليس في منطقة جيدة جدًا، وليس قريبًا من أي مطاعم.,NULL | NULL,location general | location general,hotel,implicit | implicit
الفندق الموقع جيد بالقرب من كل ما أردنا رؤيته.,الموقع | الموقع,location general | location general,hotel,explicit | explicit
لم أكن في فندق حيث يمكنك مقابل هذا المبلغ القليل الحصول على حمام ضخم من الرخام حمام غرفة، يقع في غرفة كبيرة ونظيفة ومريحة ومرتبة جيدًا غرفة.,حمام  غرفة | حمام  غرفة | غرفة | غرفة | غرفة | غرفة,rooms design_features | rooms design_features | rooms design_features | rooms design_features | rooms cleanliness | rooms comfort,hotel,explicit | explicit | explicit | explicit | explicit | explicit
ممتاز فندق فندق رائع .,فندق | فندق,hotel general | hotel general,hotel,explicit | explicit
لقد فوجئت بمدى ضجيج الشارع تحتي، حتى في الطابق السادس والعشرين، حتى أنني سمعت صوت أبواق السيارات، وكل صراخ الأطفال، وكل صراخ المحتفلين في الشارع، طوال الليل.,NULL,hotel comfort,hotel,implicit
كان فريق الفندق  سريعًا ومستعدًا للمساعدة في أي مشاريع: شعرت أنا وزوجتي بأننا جزء محترم من الأمور، وأصبحت باريس في متناول اليد ومفهومة بالنسبة لنا.,فريق الفندق | فريق الفندق | فريق الفندق | فريق الفندق,service general | service general | service general | service general,hotel,explicit | explicit | explicit | explicit
شكواي الوحيدة تتعلق بممثل شركة توماس كوك الذي كان يائسًا ورحلات MyTravel من وإلى مطار جاتويك في لندن والتي كانت أكثر الرحلات غير المريحة التي كان من سوء حظي أن أستقلها على الإطلاق.,NULL,NULL,hotel,implicit
لقد أحببنا هذا الفندق,NULL,NULL,hotel,implicit
الطعام كان متوسطًا ويمكن تحسينه لمنتجع 5 نجوم.,الطعام,food_drinks quality,hotel,explicit
أسبوعيا,NULL,NULL,hotel,implicit
لقد تناولنا ثلاث وجبات سيئة على التوالي!,NULL,NULL,hotel,implicit
الفطيرة !! هناك عيبان هما أنه لا يوجد تكييف و سرير ثابتان جدًا، ولكن أعتقد أنه إذا كنت تحب سرير ثابت فلن تكون هذه مشكلة.,جد تكييف | سرير,room_amenities design_features | room_amenities comfort,hotel,explicit | explicit
عند الخروج، انتهى بي الأمر بدفع 10% إضافية بسبب خطأ الفندق في التأكيد، حتى بعد إخباري عند تسجيل الوصول بأنهم سيحترمون السعر المؤكد.,الفندق,hotel prices,hotel,explicit
ربما يكون جيدًا للسفر السياحي، ولكن كن حذرًا لأن هذا هو أسوأ فندق Starwood أقمنا فيه على الإطلاق بالنسبة لسفر العمل.,Starwood,hotel general,hotel,explicit
رائع الفندق، رائع الموقع. لقد عدت للتو من 4 ليالٍ في سوفيتيل ولا أستطيع أن أجد خطأ في هذا الفندق.,الفندق | الموقع | سوفيتيل,hotel general | location general | hotel general,hotel,explicit | explicit | explicit
سوف نعود بالتأكيد .,NULL,hotel general,hotel,implicit
لقد تمكنا من الوصول إلى جميع الأماكن التي أردنا زيارتها في هونولولو أثناء وجودنا هناك.,NULL,NULL,hotel,implicit
إنه ضخم، مع العديد من الخيارات للطعام والترفيه، وأعتقد أن الناس يذهبون إلى هناك لقضاء العطلات ولا يغادرون المكان أبدًا.,NULL | NULL,hotel design_features | facilities design_features,hotel,implicit | implicit
