sentence,aspect,category,domain,type
هذه هي أفضل مذاق كوكيز على الإطلاق!,كوكيز,food quality,food,explicit
"كنت أقوم بحفر جذور رقيقة أو ""تقشير"" بعض الأشجار للحصول على شاي لذيذ.",NULL,NULL,food,implicit
أشرب 3 - 4 أكواب يوميًا ببساطة لأنه لا يوجد شيء آخر له طعم جيد مثل هذا.,NULL,food quality,food,implicit
"اعتقدت أن الاثنين معًا يشكلان هدية ""راحة دافئة"" لبعض الأمسيات الشتوية الباردة.",NULL,food general,food,implicit
كوب لائق وقوي مع نكهة التحميص الإيطالي أو الفرنسي.,NULL,food general,food,implicit
كما أشار المراجعون الآخرون، فأنا لا أعرف مدى ملاءمة العبوة للبيئة، نظرًا لأنك تقوم باستبدال كوب بلاستيكي صغير بحقيبة بلاستيكية صغيرة.,NULL,shipment quality,food,implicit
هذه تعمل حقا!,NULL,food general,food,implicit
ولكنني وجدت هذه أشرطة التي تلبي ذلك وأيضا طعمها رائع.,أشرطة,food quality,food,explicit
لقد كان من الجميل أن يكون لدينا حقيبة ذات حجم أكبر.,NULL,food style_options,food,implicit
لقد قرأت في مكان آخر أن مستخدمي الكافيين العاديين لا يستفيدون من هذا النوع من مشروبات الطاقة -,NULL,food general,food,implicit
تلك الأيام الحارة قادمة قريبا .,NULL,NULL,food,implicit
لقد استمتعت بـ الفشار وكذلك فعل معظم زملائي في الغرفة ( 8 ).,الفشار,food general,food,explicit
لا أفهم لماذا لا تحمل المتاجر المحلية هذا العنصر.,NULL,NULL,food,implicit
أعتقد أن الأشخاص الذين يحبون إضافة السكر إلى زبدة الفول السوداني سوف يعجبهم ذلك، ولكنني لا أحب ذلك.,NULL,food general,food,implicit
المشكلة الأكبر هي محاولة عدم تناولهم جميعًا على الفور.,NULL,NULL,food,implicit
ربما سأحصل عليها مرة أخرى من أجله لأن أسنانه لامعة حقًا.,NULL,NULL,food,implicit
هذا هو أفضل مشروب لتناوله مع الثلج في يوم حار.,مشروب,food general,food,explicit
قالت أنهم جميلين للغاية!,NULL,NULL,food,implicit
إن المسترد الذهبي الخاص بي يحب هذه الأشياء تمامًا.,NULL,food general,food,implicit
تحافظ الحقيبة القابلة لإعادة الإغلاق على المنتج طازجًا.,المنتج,food quality,food,explicit
لو يبيعونه في أماكن أكثر!,NULL,NULL,food,implicit
إنها صغيرة وسهلة الحمل في جيبك.,NULL | NULL,food style_options | food general,food,implicit | implicit
3 علب تعادل حاوية واحدة كبيرة وهي أرخص من شرائها في محلات البقالة.,NULL,food prices,food,implicit
ومع ذلك، نظرًا لحقيقة أن الفوضى أقل إلى حد ما مع كبسولة Keurig، فإن المستهلكين أكثر ميلًا إلى اختيار هذه الراحة بدلاً من جانب إعادة التدوير.,NULL,NULL,food,implicit
إن نكهة الزنجبيل قوية ولها تأثير قوي.,NULL,food quality,food,implicit
هناك الكثير من المعلومات الخاطئة حول البروتين، القنب هو مصدر ممتاز سهل الهضم وهو بروتين عالي التوافر البيولوجي.,القنب,food quality,food,explicit
أو، قدميها مع القهوة والعصير والبيض والكعك الإنجليزي للحصول على وجبة إفطار على الطراز البريطاني القديم، مثل تلك التي تناولتها في رحلة إلى إنجلترا منذ سنوات عديدة.,NULL,food general,food,implicit
. . إنه لذيذ حبوب الإفطار وإلا .,حبوب الإفطار,food quality,food,explicit
من المدهش ما يمكن أن يفعله القليل من المغنيسيوم!,NULL,food general,food,implicit
لقد سعدت بالعثور عليه على أمازون .,أمازون,amazon availability,food,explicit
لا يكون له بالضرورة طعم سيء، فقط طعم غير متوقع.,NULL,food quality,food,implicit
أنا أحب زبدة الفول السوداني، ولكن حاول ألا تأكل الكثير منها لأنها غنية بالسعرات الحرارية.,زبدة الفول السوداني,food general,food,explicit
نكهة الليمون والفلفل الحار هي المفضلة لدي وتأتي نكهة Habanero BBQ في المرتبة الثانية.,NULL,food quality,food,implicit
كن حذرًا، فهو مكتوب عليه لاتيه توابل اليقطين، لذلك عندما ينتج الكوب رغوة، فقد تم تصميمه للقيام بذلك.,لاتيه توابل اليقطين,food general,food,explicit
لقد كنت أبحث منذ فترة طويلة عن شاي أخضر رائع، غير مرّ للغاية، وهذا الشاي من نومي يحتوي على كل شيء!,شاي أخضر | شاي أخضر,food general | food quality,food,explicit | explicit
وهذا مليء بالمعادن النادرة التي يحتاجها جسمك.,NULL,food quality,food,implicit
بالتأكيد سأطلب هذا مرة أخرى !!,NULL,NULL,food,implicit
شراء رائع لأولئك الذين يريدون نكهة زبدة الفول السوداني الطبيعية دون كل السعرات الحرارية والدهون.,NULL,food general,food,implicit
Goya's Tembleque (بودنج جوز الهند على الطريقة البورتوريكية) لذيذ للغاية!,NULL,NULL,food,implicit
أستخدمه لفك تشابك الشعر بعد الاستحمام، ومزيل للمكياج، ومرطب للوجه والجسم، وبلسم للشفاه.,NULL,NULL,food,implicit
أما بالنسبة للطعم فهو خفيف جدًا وجوزي قليلاً.,NULL | NULL,food quality | food quality,food,implicit | implicit
آمل أن يساعدك هذا.,NULL,NULL,food,implicit
أنا لا أحب حساء الطماطم ولكن زوجتي جعلتني أجرب حساء الطماطم الذي تصنعه إيمي.,NULL,NULL,food,implicit
عندما ينفد مخزوني (ربما في وقت ما من العام المقبل!)، سأشتري على الأرجح رقائق جالابينو من ماركة Miss Vicky، وأخطط لتجربة النكهات الأخرى من رقائق ماركة Kettle.,NULL,NULL,food,implicit
لقد تلقينا هذا في عبوة متنوعة للعشاء وجربناه للمرة الأولى اليوم.,NULL,NULL,food,implicit
يا له من راحة. نحن نستخدمه بكل سرور مرة أخرى وقد تحسن طعامنا!,طعامنا,food general,food,explicit
إنه يتمتع بالملمس والطعم المثاليين ليكملا اللحوم ويذوب بشكل مثالي.,NULL | NULL | NULL,food style_options | food quality | food general,food,implicit | implicit | implicit
الإغراءات والديك الرومي هو المفضل لديها.,NULL,food general,food,implicit
لم يكن الأمر مناسبا لنا,NULL,NULL,food,implicit
وأعتقد أيضًا أنها تعمل بسرعة إلى حد ما.,NULL,food general,food,implicit
هذا هو أفضل ليمون كوكيز تذوقته على الإطلاق.,كوكيز | كوكيز,food general | food quality,food,explicit | explicit
إنه يستمر بسلاسة ويبقى لفترة من الوقت.,NULL,NULL,food,implicit
أنا من أشد المعجبين بـ رقائق الصويا جينيسوي (نكهة أعماق البحار المملحة).,رقائق الصويا جينيسوي,food general,food,explicit
مشابه جدًا للمشروبات التي شربتها في Joyful في اليابان.,NULL,NULL,food,implicit
عندما أحتاج إلى الزهور مرة أخرى، أعرف من أين سأطلبها.,NULL,NULL,food,implicit
Flamin 'Buffalo Chick + A1 هي المفضلة لدي في جميع الأوقات.,NULL,NULL,food,implicit
"الملمس جيد، ولكن ليس ما أتوقعه من ""لحم مقدد"".",NULL | NULL,food style_options | food style_options,food,implicit | implicit
إنها تبدو مثل الزبيب قليلاً ولكنها أكثر سمكًا وحلاوة.,NULL,food quality,food,implicit
نظرًا لأنها عبارة عن وجبة خفيفة طرية، يمكنك بسهولة تقسيمها إلى قطع أصغر إذا كنت تريد ذلك.,NULL,food quality,food,implicit
مجرد ملعقة صغيرة في نصف كوب من الماء وتختفي.,NULL,NULL,food,implicit
أوصي بهم بشدة للجميع .,NULL,food recommendation,food,implicit
هذا العلكة طعمه رائع حقًا. لكن النكهة لا تدوم طويلاً.,العلكة | العلكة,food quality | food quality,food,explicit | explicit
مشروب إيميريل ممتاز.,مشروب إيميريل,food general,food,explicit
يبدو أن أشرطة اللوز والمشمش قد تم تغييرها عندما قاموا بالتبديل من العبوة التي تحتوي على 8 إلى العبوة التي تحتوي على 12 قطعة بحيث أضافوا المزيد من المشمش أو الحلاوة بطريقة ما.,أشرطة اللوز والمشمش,food general,food,explicit
محبط للغاية في هذا المنتج!,المنتج,food general,food,explicit
