sentence,aspect,category,domain,type
فظيعة للغاية المنتج، رخيصة المكونات تجعل المنتج غير موثوق بها، ولكن عندما يكون أقرب موقع الخدمة على بعد 50 ميلاً، أتساءل ما مدى اهتمام Apple حقًا؟,المنتج | المكونات | منتج | موقع الخدمة | Apple,LAPTOP#GENERAL | LAPTOP#PRICE | LAPTOP#QUALITY | SUPPORT#GENERAL | COMPANY#GENERAL,laptop,explicit | explicit | explicit | explicit | explicit
اشتريت جهازي هذا العام في فبراير والكمبيوتر المحمول رائع جدًا وسرعة التمهيد مثالية والألعاب جيدة أيضًا ونعم يمكنني القول إنها تعتمد على ما تريد استخدامه مع الكمبيوتر المحمول ولكن بشكل عام فإن الكمبيوتر المحمول جيد والمشكلة الوحيدة هي مروحة التبريد فهي عالية الصوت للغاية ولكن المعالج وذاكرة الوصول العشوائي والتخزين جيد,الكمبيوتر المحمول | NULL | سرعة التمهيد | مروحة التبريد | المعالج | ذاكرة الوصول العشوائي | التخزين,LAPTOP#GENERAL | LAPTOP#GENERAL | OS#GENERAL | FANS&COOLING#OPERATION_PERFORMANCE | CPU#GENERAL | MEMORY#GENERAL | HARD_DISC#GENERAL,laptop,explicit | implicit | explicit | explicit | explicit | explicit | explicit
لقد توقفت لوحة التتبع  عن العمل الآن.,لوحة التتبع,KEYBOARD#OPERATION_PERFORMANCE,laptop,explicit
أصبح هذا الشيء الآن خفيفًا وسريعًا وقويًا بما يكفي للسماح لي بتشغيل بعض الآلات الافتراضية للمساعدة في دوراتي الدراسية.,NULL | NULL,LAPTOP#OPERATION_PERFORMANCE | LAPTOP#OPERATION_PERFORMANCE,laptop,implicit | implicit
لا يسعني إلا أن أشعر بأن الناس يبالغون أيضًا قليلاً في الأداء الذي تقدمه n3160.,n3160,CPU#OPERATION_PERFORMANCE,laptop,explicit
كيف يمكن لجهاز كمبيوتر جديد تمامًا كمبيوتر ألا يتم شحنه بشكل صحيح؟,كمبيوتر,LAPTOP#OPERATION_PERFORMANCE,laptop,explicit
اشتريته كهدية عيد الميلاد، وتوفي في أقل من 3 أشهر.,NULL,LAPTOP#QUALITY,laptop,implicit
الشاشة جميلة و السماعات لطيفة جدًا.,الشاشة | السماعات,DISPLAY#DESIGN_FEATURES | MULTIMEDIA_DEVICES#GENERAL,laptop,explicit | explicit
لقد كان من المقرر أن أقوم بالترقية ويبدو أن هذا المنتج مثالي بالنسبة لي.,المنتج,LAPTOP#GENERAL,laptop,explicit
- كاميرا الويب سيئة ولكنني لا أهتم بذلك.,كاميرا الويب,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,laptop,explicit
جميلة شاشة ips .,شاشة ips,DISPLAY#DESIGN_FEATURES,laptop,explicit
سأقوم بتحديث هذا المنشور إذا تغير أي شيء عما نشرته، بعد أن أحصل على الذاكرة المثبتة بشكل صحيح.,الذاكرة,MEMORY#GENERAL,laptop,explicit
رائع آلة .,آلة,LAPTOP#GENERAL,laptop,explicit
أشعر أيضًا أن apple يخفي الكثير تحت الغطاء عن المستخدم، ولكن أعتقد أنه لا يزال بإمكانك العمل حول ذلك إذا كنت تميل إلى ذلك.,apple,COMPANY#GENERAL,laptop,explicit
إنه أمر حقيقي أن شركة ASUS لم تتمكن من تحسين خدمة العملاء والدعم ولن تعمل على إصلاح هذه المشكلة.,خدمة العملاء والدعم,SUPPORT#QUALITY,laptop,explicit
ومع ذلك، فإن مكبرات الصوت بدأت بالفعل في إصدار أصوات طقطقة، ولم أمتلك الجهاز حتى لمدة أسبوع.,مكبرات الصوت,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,laptop,explicit
لقد أصبحت الآن موثوقة تمامًا لمدة نصف عام أو نحو ذلك.,NULL,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
الكمبيوتر نفسه كما هو مذكور وقد تلقيته بسعر كنا أنا وزوجي سعداء به.,الكمبيوتر,LAPTOP#PRICE,laptop,explicit
لا أوصيك بشراء هذا الكمبيوتر المحمول، المواصفات جيدة بالنسبة للسعر، ولكن الأجهزة رديئة.,الكمبيوتر المحمول | المواصفات | الأجهزة,LAPTOP#GENERAL | LAPTOP#PRICE | HARDWARE#GENERAL,laptop,explicit | explicit | explicit
بالطبع، لم أمتلك هذا الجهاز acer إلا لمدة أسبوع.,acer,LAPTOP#GENERAL,laptop,explicit
سعيدة جدًا به .,NULL,LAPTOP#GENERAL,laptop,implicit
في غضون شهرين، كان هناك الكثير من المشكلات/الأخطاء مع نظام التشغيل.,نظام التشغيل,OS#OPERATION_PERFORMANCE,laptop,explicit
إنه أمر فظيع.,NULL,LAPTOP#GENERAL,laptop,implicit
شاشة تعمل باللمس و التكبير رائعة.,شاشة تعمل باللمس | التكبير,HARDWARE#GENERAL | HARDWARE#GENERAL,laptop,explicit | explicit
هذا جيد بالنسبة للسعر وله سرعة جيدة.,NULL | NULL,LAPTOP#PRICE | LAPTOP#OPERATION_PERFORMANCE,laptop,implicit | implicit
"أيضًا تصميم العلبة مستدير نوعًا ما على كلا الجانبين - وهي مشكلة بسيطة ولكنها تجعل الجهاز ينفتح في حقيبتي ويقلل من ""ملمس"" الجهاز من خلال جعله يبدو أكثر سمكًا مما هو عليه في الواقع.",العلبة,HARDWARE#DESIGN_FEATURES,laptop,explicit
اشتريت هذا وحدة محددة لأن الجودة تحظى بمراجعات جيدة هنا وعلى الإنترنت على الرغم من أن سعر Chrome Book متوسط 2x.,وحدة محددة | وحدة محددة,LAPTOP#QUALITY | LAPTOP#PRICE,laptop,explicit | explicit
لون الشاشة ممتاز .,لون الشاشة,DISPLAY#DESIGN_FEATURES,laptop,explicit
جيد الحجم، سريع الاستجابة لوحة المفاتيح، رائع الشاشة، سهل الاستخدام.,الحجم | لوحة المفاتيح | الشاشة | NULL,LAPTOP#DESIGN_FEATURES | KEYBOARD#OPERATION_PERFORMANCE | DISPLAY#GENERAL | LAPTOP#USABILITY,laptop,explicit | explicit | explicit | implicit
- بعد 3 أشهر من الشراء، واجه Chromebook مشكلات تتعلق بالوميض المستمر للشاشة  وتم إرساله إلى ASUS للإصلاح,NULL | Chromebook,DISPLAY#OPERATION_PERFORMANCE | LAPTOP#OPERATION_PERFORMANCE,laptop,implicit | explicit
أنا أحب هذا Chromebook كثيرًا.,Chromebook,LAPTOP#GENERAL,laptop,explicit
يحدث فرقًا كبيرًا في خدمة العملاء التي ستحصل عليها، وأمازون رائعة!,أمازون,SUPPORT#GENERAL,laptop,explicit
أعجبني الحجم ولكن لا يعجبني عمر البطارية.,NULL | عمر البطارية,LAPTOP#DESIGN_FEATURES | BATTERY#GENERAL,laptop,implicit | explicit
إن البناء المصنوع من الألومنيوم لطيف تمامًا مثل جهاز MacBook مقاس 12 بوصة الخاص بي، ولوحة المفاتيح ممتازة ولديها السفر / ردود الفعل أفضل ولوحة التتبع هي الأفضل التي استخدمتها على أي جهاز محمول من ASUS.,لوحة المفاتيح | السفر / ردود الفعل | لوحة التتبع,KEYBOARD#GENERAL | LAPTOP#PORTABILITY | HARDWARE#GENERAL,laptop,explicit | explicit | explicit
- القرص الصلب بطيء جدًا وصاخب جدًا.,القرص الصلب | القرص الصلب,HARD_DISC#OPERATION_PERFORMANCE | HARD_DISC#OPERATION_PERFORMANCE,laptop,explicit | explicit
الجديد الشبكية مذهل و السرعة رهيبة .,الشبكية | السرعة,DISPLAY#OPERATION_PERFORMANCE | CPU#OPERATION_PERFORMANCE,laptop,explicit | explicit
مُثير للإعجاب للغاية التصميم .,التصميم,LAPTOP#DESIGN_FEATURES,laptop,explicit
لقد كنت أنتظر هذا Chromebook لبعض الوقت الآن ولم أمتلكه إلا منذ حوالي أسبوعين، ويمكنني القول إن الجهاز والشراء كانا يستحقان ذلك تمامًا.,Chromebook | الجهاز,LAPTOP#GENERAL | LAPTOP#GENERAL,laptop,explicit | explicit
البطارية ليست طويلة,البطارية,BATTERY#OPERATION_PERFORMANCE,laptop,explicit
إذا كنت لا تحتاج إلى جهاز كمبيوتر محمول كامل المواصفات كمبيوتر محمول، فهذا خيار جيد.,كمبيوتر محمول,LAPTOP#GENERAL,laptop,explicit
لقد اشتريت هذا الجهاز في Cyber Monday مقابل 375 دولارًا (75 دولارًا خصمًا من سعر القائمة في وقت هذه المراجعة) وأعتقد أنه عند هذه النقطة السعرية، فإنه يستحق ذلك تمامًا.,الجهاز,LAPTOP#QUALITY,laptop,explicit
لقد قررت أيضًا أنه على الرغم من مزايا asus ، إلا أنني لا أستطيع العيش مع الحواف الحادة والحجم المتوسط.,asus | asus,LAPTOP#GENERAL | LAPTOP#DESIGN_FEATURES,laptop,explicit | explicit
أستخدمه للأنشطة الترفيهية والقدرة على قلبه لمشاهدة الأفلام أمر رائع!,NULL,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
- البطارية سيئة.,البطارية,BATTERY#OPERATION_PERFORMANCE,laptop,explicit
العرض مثالي بالنسبة لي، سطوع كافٍ ودقة لائقة .,العرض | العرض | NULL,DISPLAY#GENERAL | DISPLAY#GENERAL | DISPLAY#DESIGN_FEATURES,laptop,explicit | explicit | implicit
سعر ممتاز، اشتريته كمبتدئ في مجال التصميم الفني.,NULL,LAPTOP#PRICE,laptop,implicit
في كل الأحوال، فهو يوفر إحدى أسرع تجارب تصفح الويب التي مررت بها على الإطلاق.,تصفح الويب,SOFTWARE#OPERATION_PERFORMANCE,laptop,explicit
لا أعلم لماذا طباعة جوجل حساسة للغاية.,طباعة جوجل,SOFTWARE#OPERATION_PERFORMANCE,laptop,explicit
الآن، اتصال الواي فاي الخاص بي يرتفع وينخفض بانتظام.,اتصال الواي فاي,PORTS#CONNECTIVITY,laptop,explicit
- ممتاز وحدة المعالجة المركزية,وحدة المعالجة المركزية,CPU#GENERAL,laptop,explicit
بعد ذلك، كان الأمر يعمل بشكل جيد بالفعل.,NULL,LAPTOP#OPERATION_PERFORMANCE,laptop,implicit
لقد اتصلت بـ أمازون وتم إصدار استرداد للمبلغ وطلبت استبداله.,أمازون,COMPANY#GENERAL,laptop,explicit
أتمنى أن يكون سلك الطاقة أطول، ولكن هذا بسيط.,سلك الطاقة,POWER_SUPPLY#DESIGN_FEATURES,laptop,explicit
أستخدم فقط chormebook لتصفح الإنترنت، والتحقق من بريدي الإلكتروني، ومشاهدة Hulu أو Netflix.,chormebook,LAPTOP#GENERAL,laptop,explicit
مثل هذا الكمبيوتر الصغير المثالي الكمبيوتر.,الكمبيوتر,LAPTOP#GENERAL,laptop,explicit
- ممتاز جودة البناء - هيكل من الألومنيوم متين وله ملمس ممتاز,جودة البناء | هيكل من الألومنيوم | هيكل من الألومنيوم,LAPTOP#QUALITY | LAPTOP#QUALITY | LAPTOP#QUALITY,laptop,explicit | explicit | explicit
هناك قضايا تتجاوز هذه، ولكنها كلها متعلقة بالبرمجيات  لذلك سأتركها كما هي.,software,SOFTWARE#GENERAL,laptop,explicit
هذا مختلف تمامًا، فهو يبدو متينًا، ويبدو رائعًا، ويعمل كما ينبغي أن يعمل أي جهاز Samsung Chromebook، وبسعر 169 دولارًا، لا يمكنك أن تخطئ.,Samsung Chromebook | Samsung Chromebook | Samsung Chromebook | Samsung Chromebook,LAPTOP#GENERAL | LAPTOP#DESIGN_FEATURES | LAPTOP#DESIGN_FEATURES | LAPTOP#OPERATION_PERFORMANCE,laptop,explicit | explicit | explicit | explicit
"لقد قام مستودع أمازون بوضع علامة ""مثل الجديد"" على هذا المنتج، ولكن عند الاستلام، كانت هذه الوحدة جديدة تمامًا.",هذه الوحدة,LAPTOP#DESIGN_FEATURES,laptop,explicit
من السهل العثور على الصور والملفات التي قمت بتنزيلها وحذفها.,NULL,LAPTOP#USABILITY,laptop,implicit
لوحة المفاتيح سهلة الاستخدام، ولا يوجد بها أي ضوضاء خارجية.,لوحة المفاتيح,KEYBOARD#OPERATION_PERFORMANCE,laptop,explicit
حواف الجوانب يمكن أن تكون حادة قليلا.,حواف,LAPTOP#DESIGN_FEATURES,laptop,explicit
أوصي بشدة بهذا كمبيوتر محمول لأي شخص يبحث عن جهاز عالي الأداء بسعر رائع (فقط للتوضيح، لن يقوم بتشغيل أحدث الألعاب المتطورة على إعدادات رسومات عالية للغاية، ولكنه لا يزال يعمل بشكل رائع بالنسبة لنطاق سعره وفئة الاستخدام).,جهاز | كمبيوتر محمول | جهاز,LAPTOP#OPERATION_PERFORMANCE | LAPTOP#OPERATION_PERFORMANCE | LAPTOP#PRICE,laptop,explicit | explicit | explicit
جيد جودة الشاشة للقراءة، وسريع إلى حد ما معالج i3، وجيد عمر البطارية.,جودة الشاشة | معالج i3 | عمر البطارية,DISPLAY#QUALITY | CPU#OPERATION_PERFORMANCE | BATTERY#GENERAL,laptop,explicit | explicit | explicit
وحدة المعالجة المركزية و ذاكرة الوصول العشوائي كانت منخفضة.,وحدة المعالجة المركزية | ذاكرة الوصول العشوائي,CPU#OPERATION_PERFORMANCE | HARD_DISC#OPERATION_PERFORMANCE,laptop,explicit | explicit
لقد قمنا بالفعل بإرجاع أول جهاز Chromebook acer 14، والذي حصلنا عليه لأن الشاشة كانت تومض بشكل عشوائي ثم تنطفئ.,الشاشة,DISPLAY#QUALITY,laptop,explicit
أنا لست متخصصًا في التكنولوجيا، كل ما يمكنني قوله كمستخدم - هذا Chromebook سريع، ويدوم طويلاً ويزن قليلًا جدًا.,Chromebook,LAPTOP#OPERATION_PERFORMANCE,laptop,explicit
لن أشتريه مرة أخرى!,NULL,LAPTOP#GENERAL,laptop,implicit
ما زلت أستخدم Chrome لجميع تطبيقات Google الأصلية تقريبًا، ومع ذلك، نظرًا لأن علامات تبويب / تطبيقات Chrome تعمل بشكل أفضل / أسرع / أسهل من نظيراتها في Android.,علامات تبويب / تطبيقات Chrome | علامات تبويب / تطبيقات Chrome | علامات تبويب / تطبيقات Chrome | علامات تبويب / تطبيقات Chrome,SOFTWARE#OPERATION_PERFORMANCE | SOFTWARE#OPERATION_PERFORMANCE | SOFTWARE#USABILITY | SOFTWARE#USABILITY,laptop,explicit | explicit | explicit | explicit
