sentence,aspect,category,domain,type
لقد استخدمت هواتف Mi من قبل ولكن بعد شراء هذا الهاتف الرهيب سلسلة Note 10 أشعر بالندم لأني أهدر أموالي على هذا الهاتف التافه الشيء الوحيد هو أن AMOLED جيد ولا شيء آخر لا تذهب مع هواتف Mi لأنها الآن ليست كذلك توفر جودة انتقل إلى Realme أو Samsung على الأقل توفر جودة مرضية (4:) بدلاً من Mi.,سلسلة Note 10 | توفر (4: جودة | أهدر أموالي على هذا الهاتف التافه | جودة,Overall#Overall | Overall#Overall | Buyer Attitude#Shopping Experiences | Product Quality#General,phone,explicit | explicit | explicit | explicit
جيد غطاء الهاتف. ممتاز موصى به للجميع. سأشتريه مرة أخرى في المرة القادمة,موصى به للجميع | غطاء الهاتف | سأشتريه مرة أخرى في المرة القادمة,Buyer Attitude#Recommendable | Product Accessories#Phone Cases | Buyer Attitude#Repurchase and Churn Tendency,phone,explicit | explicit | explicit
تم الطلب يوم الثلاثاء، وتم استلامه يوم الجمعة. إنه جميل جراب ويوفر مستوى لائقًا من الحماية أيضًا!,جراب | جراب,Product Accessories#Phone Cases | Product Accessories#Phone Cases,phone,explicit | explicit
انتقل إلى الموقع الإلكتروني وقم بتحميل فاتورتك,NULL,NULL,phone,implicit
جيد شراء وجيد بشكل عام تجربة مع الهاتف حتى الآن.,تجربة | شراء,Buyer Attitude#Shopping Experiences | Buyer Attitude#Shopping Experiences,phone,explicit | explicit
تم الاستلام مع الشكر. لم أحاول بعد. آمل أن يكون هذا ما أحتاجه.,NULL,NULL,phone,implicit
"شاشة ""مرحبًا Abhishek، يبلغ مقاس Galaxy M32 16.21 سم (6.4 بوصة) Super AMOLED - شاشة Infinity U-cut. آمل أن يكون هذا مفيدًا. مع تحياتي، Samsung India""",Super AMOLED - شاشة Infinity U-cut | Super AMOLED - شاشة Infinity U-cut,Screen#Size | Screen#Size,phone,explicit | explicit
البائع كان متجاوبًا للغاية في الدردشة ووصل المنتج في 6 أيام. محكم الغلق وجديد. الهاتف يشمل العناصر المدرجة وهيدروجيل مثبت مسبقًا. البائع يشمل غطاء هاتف TPU، زجاج مقسّى، سماعة أذن لاسلكية. أعجبت بـ الكاميرا والبطارية (25% في الليل، استخدام متوسط للغاية). ذاكرة روم صينية، يمكن تثبيت متجر Google. جيد شراء,البائع | وصل المنتج | الكاميرا | البطارية | شراء | غطاء هاتف TPU | زجاج مقسّى | سماعة أذن لاسلكية,Seller Service#Timeliness of Seller Service | Logistics#Speed | Camera#General | Battery/Longevity#General | Buyer Attitude#Shopping Experiences | Product Accessories#Phone Cases | Product Accessories#Cell Phone Film | Product Accessories#Headphones,phone,explicit | explicit | explicit | explicit | explicit | explicit | explicit | explicit
يجب أن يأتي الهاتف مع شاحن على الرغم من أنه لن يكون من صنع Apple. جاء هاتفي مع شاحن ولكن بدون كابل، تم إرساله بالبريد الإلكتروني وتم إرسال الكابل في غضون أيام. نعم، إنه قابس قياسي في المملكة المتحدة مع اتصال USB ويأتي مع سلك توصيل USB إلى iPhone. يأتي مع كابل USB / Lightning. نعم، سلك الشاحن ليس قابسًا على الرغم من أنني آمل أن يكون ذلك مفيدًا Elaine Mine لقد فعلت ذلك لقد جاء هاتفي مع سلك ولكن ليس قابس USB. نعم، مع كابل منه بدون قابس,NULL,NULL,phone,implicit
سريع جدًا سريع ومحمل بالتكنولوجيا. لا يمكن انتقاد هذه القطعة التكنولوجية التي تتميز بالجودة سعرها مرتفع مقارنة بالطوب باهظ الثمن,سعرها مرتفع | سريع | باهظ الثمن,Price#Price | Performance#Running Speed | Price#Price,phone,explicit | explicit | explicit
نعم، هاتف ذكي مزدوج 4G. يعمل مع شريحتي اتصال,NULL,NULL,phone,implicit
تم شراء نفس الطراز لاستبدال هاتف آخر مجدد احترق. يبدو أن هذه مشكلة شائعة مع هذا الطراز.,NULL,NULL,phone,implicit
نعم، يأتي مغلفًا في العبوة الأصلية العبوة 100% المنتج الأصلي جديد تمامًا نعم، جاء جديدًا تمامًا. ومع ذلك، كان خاصتي تالفًا.,العبوة | المنتج الأصلي | تالفًا,Product Packaging#Packaging Grade | Product Quality#Genuine Product | Logistics#Lost and Damaged,phone,explicit | explicit | explicit
حسنًا، شكرًا. جيد الجودة. تم الاستلام به انحناء بسيط ولكن ليس ملحوظًا.,الجودة | تم الاستلام,Product Quality#General | Logistics#Lost and Damaged,phone,explicit | explicit
تم الاستلام بحالة ممتازة! وصل سريعًا أيضًا!! المصباح يعمل بشكل جيد ويأتي أيضًا مع محول لأنه في الواقع قابس ثنائي السنون. ساطع جدًا أيضًا! سعيد بـ الشراء :),تم الاستلام | يعمل | الشراء | وصل,Logistics#Lost and Damaged | Overall#Overall | Buyer Attitude#Shopping Experiences | Logistics#Speed,phone,explicit | explicit | explicit | explicit
لقد دفعت 454 دولارًا من متجر الأدوات، لابد أنه كان معروضًا للبيع، جديد تمامًا ومختوم، رائع هاتف وأنا معجب جدًا به السعر، هل أعتقد أنه يستحق 600 دولار التي تبيعه بها الأماكن، لا! لكنني سعيد بـ السعر الذي دفعته عمر البطارية رائع حتى الآن قارئ بصمات الأصابع سريع جدًا مكبرات صوت استريو رائع، كاميرا وأنا معجب جدًا به,هاتف | السعر | السعر | عمر البطارية | قارئ بصمات الأصابع | مكبرات صوت استريو | كاميرا,Overall#Overall | Price#Price | Price#Price | Battery/Longevity#Battery Life | System#Lock Screen Design | Audio/Sound#Volume and Speaker | Camera#General,phone,explicit | explicit | explicit | explicit | explicit | explicit | explicit
البطارية جيدة لا تحتفظ بالشحن، تصدر صوت رنين من تلقاء نفسها، تنطفئ من تلقاء نفسها,البطارية | البطارية,Battery/Longevity#Standby Time | Battery/Longevity#Standby Time,phone,explicit | explicit
بشكل عام، تجربة شراء مرضية أخرى . على الرغم من أن الطرد استغرق وقتًا أطول من المعتاد للتسليم بسبب كوفيد-19. تم استلام الطرد مغلفًا جيدًا تغليف بغلاف فقاعات.,تجربة الشراء | الطرد | تغليف بغلاف فقاعات,Buyer Attitude#Shopping Experiences | Logistics#Speed | Product Packaging#Packaging Materials,phone,explicit | explicit | explicit
تم استلام الطلب بحالة جيدة، جيد مغلف ومغلف. جيد خدمة,تم استلام الطلب | مغلف ومغلف | خدمة,Logistics#Lost and Damaged | Product Packaging#General | Seller Service#Attitude,phone,explicit | explicit | explicit
أستخدم هاتفي  كثيرًا في وسائل التواصل الاجتماعي، لذا فإن الشاشة اللائقة الحجم ضرورية بالنسبة لي. أنا أحب هاتفي  ولكنني أحب السعر أكثر. لطالما كان لدي هواتف Samsung Galaxy  وأنا مندهش لأن هذا (6: الهاتف) يفعل كل ما كانت تفعله هواتف Samsung السابقة مقابل جزء بسيط من السعر. يستحق الشراء.,الحجم | الحجم | السعر | السعر | السعر | منتج | يستحق الشراء,Screen#Size | Screen#Size | Price#Price | Price#Price | Price#Price | Overall#Overall | Buyer Attitude#Shopping Experiences,phone,explicit | explicit | explicit | explicit | explicit | explicit | explicit
طلبت شفافًا. لكن حصلت على ظل أسود. كما أنه لا يغطي الشاشة بالكامل. أقل حساسية,NULL,NULL,phone,implicit
العنوان: الأفضل للعمل المدرسي المراجعة: كانت متطلباتي الرئيسية من الهاتف هي: 1. كبير بطارية 2. ملون زاهٍ شاشة 3. جيد أداء 4. بأسعار معقولة سعر أعطاني C11 2021 أفضل خيار في كل هذه في (4: السعر) الذي أردته، حيث تدوم بطارية 5000 مللي أمبير بطارية لأيام، في الواقع أعتقد أن نظام تشغيل هواتف Realme و بطارية هي سبب هذا العمر الطويل. الشحن في هذا الهاتف جيد أيضًا بما فيه الكفاية، ونظرًا لأن (7: البطارية) كبيرة جدًا لا أحتاج إلى الشحن مرات عديدة، فقط يمكن أن تستمر شحنة واحدة لعدة أيام في بعض الأحيان. (9: الشاشة) هي أيضًا واحدة من أكبر الشاشات التي رأيتها على الإطلاق في هاتف، وهي رائعة لليوتيوب ومشاهدة الأفلام في تطبيق Jio.,أداء | شاشة | بطارية | سعر | 5000mAh battery | الشحن | بطارية | لا أحتاج إلى الشحن | شاشة | يمكن أن تستمر شحنة واحدة لعدة أيام في بعض الأحيان,Performance#General | Screen#General | Battery/Longevity#Battery Capacity | Price#Price | Battery/Longevity#Standby Time | Battery/Longevity#Charging Speed | Battery/Longevity#Battery Capacity | Battery/Longevity#Standby Time | Screen#Size | Battery/Longevity#Standby Time,phone,explicit | explicit | explicit | explicit | explicit | explicit | explicit | explicit | explicit | explicit
