sentence,aspect,category,domain,type
‎موضوعات معقدة ذات صلة بطريقة مفهومة لأولئك الذين لديهم بعض الخلفية الأساسية في هذا المجال.,NULL,course comprehensiveness,coursera,implicit
‎بالتأكيد سأأخذ بعض الأشياء التي أستطيع استخدامها في عملي.,NULL,course general,coursera,implicit
‎أشعرحقًاأننيتعلمتالكثيرمنهذهالدورةالدورةوأتطلعإلىتنفيذبعضتقنياتهم.,الدورة | NULL,course general | course general,coursera,explicit | implicit
‎ممتازدورة.,دورة,course general,coursera,explicit
‎الأستاذممتازوتعليميويشرحالدروسبوضوح.,الأستاذ | الأستاذ | الأستاذ,faculty general | faculty general | faculty comprehensiveness,coursera,explicit | explicit | explicit
‎كما أن الواجب يعطيك فرصة لممارسة هذه الخوارزميات على بعض أمثلة التطبيق.,الواجب,assignments quality,coursera,explicit
‎شكرًا جزيلاً آخر على روح الدعابة الرائعة!,NULL,faculty general,coursera,implicit
‎لقد اكتسبت منظورًا جديدًا حول قابلية الاستخدام (الاختبار والتنفيذ) والذي سأستخدمه في ممارسات مصادقة الشبكة وتطوير السياسات.,NULL,course general,coursera,implicit
‎لقد نشأت على العمل الجاد وتوفير احتياجات عائلتي.,NULL,NULL,coursera,implicit
‎لا يوجد شيء أفضل من ذلك.,NULL,NULL,coursera,implicit
‎شكرًا لك . . جرازي جرازي جرازي,NULL,NULL,coursera,implicit
‎لقدحاولتالبدءفيتعلمUnityمنخلالالكتبوالبرامجالتعليميةبنفسي،ولكننيلمأتمكنمنالوصولإلىهذهالمرحلةخلالالأسابيعالأربعةمنهذهالدورةالدورة.,الدورة,course general,coursera,explicit
‎هناكأسلوبمعينللتدريسيجبعليكالتعودعليهفيالبدايةولكنعندمايتمذلك،تصبحالدروسواضحةجدًاوسهلةالمتابعة.,الدروس | الدروس,presentation quality | presentation comprehensiveness,coursera,explicit | explicit
‎أتمنى لك كل خير !,NULL,NULL,coursera,implicit
‎وهذا يتعارض مع معظم دورات كورسيرا الأخرى التي يمكنك من خلالها .,NULL,NULL,coursera,implicit
‎ذكية،غيررسميةودقيقةدروسسوفتساعدكعلىاجتيازالخطواتالأوليةاللازمةفياللغة،وبناءقاعدةأساسيةحيثستقومببناءمهاراتكفيبرمجةبايثون!.,دروس | دروس,presentation quality | presentation quality,coursera,explicit | explicit
‎لقد تعلمت الكثير!,NULL,course general,coursera,implicit
‎مليئة بالأخطاء .,NULL,course general,coursera,implicit
‎يتوقف كثيرًا لقراءة هذه الملاحظات وليس لديه أي حماس لتدريس هذه الفئة.,NULL | NULL,faculty general | faculty response,coursera,implicit | implicit
‎لقدشعرتبالمللبحلولالوقتالذيوصلتفيهإلىالأسبوعالثالثويبدومنالمستحيلالبقاءمركزًاوإكمالجميعالمهام.,المهام | NULL,assignments quality | course general,coursera,explicit | implicit
‎واضحمقاطعفيديو(مترجمةللأشخاصالذينلايتحدثونالإنجليزية)،فيشكلمضغوط،نصائحوحيلللتعلموالذاكرةوالتيهيواضحةجدًافيالنهايةحيثننظرإليهامرةأخرى،ولكنهامفيدةجدًا.,مقاطع فيديو | مقاطع فيديو,presentation quality | presentation quality,coursera,explicit | explicit
‎الشيءالوحيدالذيأعجبنيفيهذهالدورةهومجموعاتالمشكلات،والتيكانمنالممتعالقيامبها.,مجموعات المشكلات,assignments quality,coursera,explicit
‎قديم وغير مدعوم!,NULL | NULL,course general | course general,coursera,implicit | implicit
‎واضحجدًامعلم.,معلم,faculty comprehensiveness,coursera,explicit
‎المدربوالمرشدينلميضيفواأيقيمةإلىالدورة.,المدرب | المرشدين,faculty general | faculty general,coursera,explicit | explicit
‎بالنسبة للأشخاص ذوي الخبرة - ربما عدد جيد نظرًا لأن هذه دورة علوم البيانات التنفيذية - فقد كان الأمر أساسيًا إلى حد ما.,NULL,course quality,coursera,implicit
‎رائعةبالطبع!,بالطبع,course general,coursera,explicit
‎أقترح عليك أن تأخذ هذه الدورة قبل أن تقوم بأي دورات أخرى.,NULL,NULL,coursera,implicit
‎نهج عملي جيد جدًا للتعلم الآلي العملي.,NULL,course general,coursera,implicit
‎إذهب يا دكتور تشاك!,NULL,NULL,coursera,implicit
‎رائع !,NULL,NULL,coursera,implicit
‎المحتوىمنالدورةمفيدللغايةللعلماءالناشئينالشبابمثلي؛ومعذلك،كانمنالصعبجدًامتابعةمقاطعالفيديولأنالفريقيتحدثبسرعةولهجةفرنسيةقويةجدًا.,المحتوى | مقاطع الفيديو,material quality | presentation comprehensiveness,coursera,explicit | explicit
‎بالإضافة إلى ذلك، تعلمت الكثير من هذه الإحصائيات في الكلية، والشروحات المقدمة في هذه الدروس أربكتني بالفعل بشأن أشياء أعرفها بالفعل.,NULL,course comprehensiveness,coursera,implicit
‎هنا في أوكرانيا معظمنا لا يأكل خارج المنزل، ولكن السمنة منتشرة على الرغم من ذلك.,NULL,NULL,coursera,implicit
‎شكرًا !,NULL,NULL,coursera,implicit
‎بعد سنوات، كنت بحاجة إلى تحسين مهاراتي، واكتشفت أن كورسيرا لديها العديد من الدورات التي أردت أن أحضرها - والآن أشعر أن درجة الماجستير في الفنون الجميلة هي درجة الماجستير في الفنون الجميلة,NULL,course general,coursera,implicit
‎لقد أعجبني حقيقة استخدام محادثات TED ومصادر الفيديو الأخرى في المنهج الدراسي.,NULL,material quantity,coursera,implicit
‎مازلتأحاولمشاهدةمحتوىالدورة،ولكنوجدتالمدربيتحدثأكثرعمايخططلتغطيتهبدلاًمنتغطيةأيشيءذيأهميةبالفعل.,المدرب,faculty relatability,coursera,explicit
‎لقدكانتدورةجميلةجدًا.,دورة,course general,coursera,explicit
‎لذاأعتقدأنهمنالأفضلالموادأنتكونموجودةلتنظيمالشرائحبشكلأفضل.,المواد,material quality,coursera,explicit
‎قديكونمنالمفيدالحصولعلىبعضالأوراقمثلالواجبالنهائي.,الواجب النهائي,assignments quantity,coursera,explicit
‎سأحب أن أرى المزيد من مراجعات الأقران (لم أحصل على أي منها على قصائدي حتى الآن).,NULL,faculty response,coursera,implicit
‎لكنالمحتوىوالتمارينالمقترحةرائعة،وهيواحدةمنأفضلالطرقوأكثرهافعاليةللارتجالفيموسيقىالبيبوب,المحتوى والتمارين,presentation quality,coursera,explicit
‎نأمل في المزيد : ),NULL,NULL,coursera,implicit
‎أوصيبشدةبهذاالدورة.,الدورة,course general,coursera,explicit
‎لأنه مهما كان الموضوع في منهجك الدراسي فإن المبادئ تبقى كما هي تمامًا.,NULL,NULL,coursera,implicit
‎شكرًالكدكتورزوتسلوت،دروسكوأمثلتككانت:عملية،واضحةوموجزة.,دكتور زوتسلوت | دكتور زوتسلوت,faculty general | faculty comprehensiveness,coursera,explicit | explicit
‎لقد أعطيت 4 نجوم فقط لأنه في بعض الأحيان يكون من الصعب حقًا فهم الكلمات الرئيسية (لا أتحدث عن اللهجة ولكن عن أسماء المجموعة والعائلة اللاتينية وما إلى ذلك) ؛ كان علي دائمًا التحقق من الترجمة لهذه الكلمات.,NULL | NULL,course quality | course comprehensiveness,coursera,implicit | implicit
‎لسوء الحظ فإن النسخة المجانية من Protools ضعيفة جدًا ومحدودة.,NULL,NULL,coursera,implicit
‎يصبح الأمر متقطعًا بعض الشيء في الأسبوعين 3 و4 (يبدو أن بعض أوراق العمل لم يتم التحقق من وجود أخطاء فيها)، لكن هذا لا يضيع وقتك أبدًا.,NULL | NULL,course quality | course general,coursera,implicit | implicit
‎غيرمناسبللمبتدئينتمامًاولاكدورةمستقلةدورة.,دورة,course general,coursera,explicit
‎لقداستمتعتحقًابهذاالدورة.,الدورة,course general,coursera,explicit
‎لو كانت الطريقة تحتوي على قدر بسيط من التنوع، مثل الرسوم المتحركة، وتحليل الفيديو، ودراسات الحالة، وربما المزيد من الزوار الخبراء وما إلى ذلك، لكانت أفضل وأكثر ديمومة على المدى الطويل.,NULL,presentation quality,coursera,implicit
‎لقد استمتعت شخصيًا بالقيام بهذا الدورة وأتطلع إلى القيام بمزيد من الدورات التدريبية.,دورة,course general,coursera,explicit
‎محاضراتمسليةومفيدة،وأستاذساحرومضحك.,أستاذ | محاضرات,faculty general | polarity positive,coursera,explicit | explicit
‎إنهادورةرائعةدورةللتعريفبكيفيةتحديدفرصريادةالأعمالالاجتماعية.,دورة,course general,coursera,explicit
‎وكانتدراساتالحالةذاتصلةومثيرةللاهتمام،وكانالمتحدثونالضيوفجيدينأيضًا.,دراسات الحالة | دراسات الحالة | المتحدثون الضيوف,course relatability | course quality | faculty general,coursera,explicit | explicit | explicit
